Frame,x_idx,y_idx,z_idx,mux,muy,muz,gamma,signal
68,88.16589138,82.06331424,15.56387514,-0.43479,0.25427,0.86389,0.61095,2850.6
69,57.27294075,61.94335672,17.88653395,0.51299,-0.49376,0.70218,0.48413,12817
69,77.18424398,10.21743423,15.60609959,0.61853,-0.34185,0.7075,1,7750
69,36.17716918,75.00047863,35.60434958,0.30518,-0.38086,0.87282,1,1627.5
69,-0.134510971,64.8462689,16.11234426,-0.92014,0.35069,0.17424,0.78381,15594
69,74.27056254,71.68743737,8.632155197,-0.57572,0.67184,-0.46603,1,1901.9
69,18.63988812,6.344990053,15.61595644,-0.98067,-0.16609,-0.10344,1,3838.4
70,54.52319129,58.9227306,17.44364838,0.39237,-0.47795,0.78588,1,8269.4
70,77.32783403,10.75140973,16.67678777,0.61194,-0.3038,0.73023,1,5580.7
70,2.824042359,3.30566732,15.29980406,-0.97998,0.1969,-0.029586,1,6099.9
71,77.27997068,10.57042643,16.15954949,0.60626,-0.408,0.68263,1,10075
71,54.07417324,58.19460939,17.26460954,0.42502,-0.41534,0.80427,1,6383.9
71,102.9960513,95.30650493,14.01600431,-0.59111,-0.80659,-0.0017727,0.84294,8481.6
71,55.11505153,28.44140479,16.39959914,0.23083,-0.26442,0.93638,1,1223.3
72,36.36697728,8.338797732,16.36492813,-0.93333,0.32456,-0.15347,1,7234
72,66.06648518,44.29688739,22.51432161,-0.63629,0.57489,0.51443,0.80102,5635.3
72,56.3381097,61.68923224,18.64292445,0.35385,-0.56059,0.74868,1,9303.9
72,76.84321761,10.39093887,15.96589736,0.62893,-0.33427,0.70193,1,12221
72,40.29401559,13.43624452,15.59169571,-0.9239,0.36707,0.108,0.5154,7478.9
73,44.66737963,15.9640277,19.17211362,-0.037901,0.99927,-0.0049844,1,90744
73,76.61137951,10.00504061,15.7438862,0.61882,-0.28073,0.73366,1,13509
73,80.99087605,91.95906188,13.7487922,-0.31955,0.84256,-0.43356,0.90922,7647.4
73,52.27469076,15.38667604,12.66075355,-0.5021,0.80007,0.3283,0.99098,15431
74,76.26437022,10.10974169,16.0945002,0.62038,-0.31325,0.71903,1,8887.6
74,43.57998415,12.55675546,15.57365721,-0.68372,0.72529,-0.080564,0.6177,6540.4
74,56.26377193,24.48071257,13.84233513,0.70473,-0.42793,0.56589,1,5008.7
75,76.97633756,10.50760579,16.15723111,0.60388,-0.30593,0.73603,1,7709.4
75,44.11321178,102.5981872,10.40369744,-0.90875,0.37062,0.19185,0.94137,7771.7
75,10.24435736,31.61085601,16.40927652,-0.92757,0.30958,0.20921,0.87842,3111
75,53.96184394,30.71640965,15.49025532,0.19904,-0.19924,0.95952,1,1721.3
76,10.08730574,30.91384597,16.0085107,-0.94294,0.20657,0.26114,0.85074,5891.1
76,61.50136859,62.90226902,16.37147943,-0.18377,0.98281,0.017548,0.53966,5491.2
76,48.25518644,100.2827976,14.91744769,-0.56042,0.82622,0.057351,0.48562,10976
76,62.14483151,29.7920487,14.95912066,0.34213,-0.46536,0.81632,0.37104,3414.6
77,21.81681798,99.57083028,8.226513305,-0.91159,-0.19694,0.36085,1,2593.8
77,55.54656954,30.91683743,16.02191244,0.012467,-0.3698,0.92903,0.93249,2007.8
78,57.92836951,32.54718279,15.51354383,0.96754,-0.17029,0.18675,0.38774,9059.1
78,54.30885322,39.27332964,32.24942788,0.059954,-0.97451,0.21616,0.60156,3750.8
78,57.6190526,50.63999282,52.68707839,-0.8663,-0.018089,-0.4992,0.3856,12380
78,75.35197511,66.54960588,17.27896854,0.30739,-0.94552,-0.10725,0.91631,2883.7
79,40.00863036,20.49010575,16.69174507,-0.73828,0.60027,-0.3076,0.56086,10294
79,52.11526093,27.88948053,15.89392285,0.13788,-0.55455,0.82065,0.59774,3970.9
79,42.77722602,18.08796386,12.75887342,0.96481,-0.16812,0.20216,1,1603.7
79,36.99997009,13.62769792,13.63742017,-0.98438,-0.17406,-0.026395,1,1077.4
80,72.16607087,52.23414153,26.3562529,-0.9449,-0.002671,0.32736,0.82404,7424
80,67.18977818,47.59437306,32.97784824,-0.5795,-0.34148,0.73998,1,1368.7
80,30.81363208,19.22023124,8.301299789,-0.96614,0.16852,-0.19538,0.57806,5072.2
80,56.7890722,51.36000718,14.97357046,-0.44243,0.56826,-0.69379,0.79894,2729.2
80,18.86275184,60.9850427,15.53802893,-0.99821,0.059316,-0.0074325,0.66044,4973.2
80,27.53648833,103.860583,13.62994152,0.26285,-0.79248,0.55035,0.41278,11197
81,46.41798166,55.11071391,16.43421033,-0.84247,0.53397,-0.071536,0.64875,5041.3
81,51.0910346,48.63629837,14.52990712,0.41241,-0.73696,0.53555,0.58981,5001.4
81,57.53020626,38.48522967,26.25544072,-0.89931,0.068267,0.43196,1,730.62
81,56.49875107,28.74802938,15.10499275,0.77167,-0.28323,0.56949,0.71596,4508.5
82,45.88565147,41.14269261,33.19323332,-0.45201,-0.89201,0.00065822,0.56207,5547.9
82,57.3214024,48.09409635,13.47529802,0.70476,-0.25853,0.66067,0.33304,3551.2
82,73.95645931,50.94757318,27.8198244,-0.3772,0.90802,-0.18228,0.40481,7119.2
83,41.69207413,46.64832403,31.47015271,0.56045,-0.31494,0.76597,0.44006,5318.7
83,51.23680392,36.65774713,35.93490584,-0.99618,-0.016881,0.085697,0.57349,4632.2
84,41.31784256,48.25772918,33.00327565,-0.91736,-0.31695,-0.24084,0.60815,6606.7
84,33.69440747,90.2120496,13.44152445,-0.63528,0.76146,0.12883,0.40666,8951.2
84,52.54389219,30.34696442,15.59579401,0.41827,-0.29596,0.85875,0.93099,3651.9
85,97.78642476,67.44554796,12.82692912,-0.29695,-0.78519,0.54342,0.79053,7912.5
85,42.27974632,49.53565072,29.23777615,-0.96011,-0.22959,-0.1596,0.66498,4541.9
85,54.85943132,52.11182075,14.06120526,0.49417,-0.40259,0.77053,1,3114.7
85,88.84495266,62.11372033,15.60276411,-0.53841,0.71834,-0.44057,0.53816,7234
85,51.42046457,64.28776344,42.54902254,-0.53278,0.59869,0.59809,0.62654,11852
85,46.73896525,44.60859745,22.87045485,-0.73614,0.57905,0.35043,0.97124,939.25
85,57.15103878,47.18005594,17.55567854,-0.050587,0.50734,0.86026,0.85885,2408.7
85,90.67871726,64.20819062,21.20211795,0.48162,-0.69924,0.5283,1,1421.6
86,94.40457992,65.15154733,16.95574136,-0.42734,0.87123,-0.24154,0.39513,31797
86,68.29811388,65.68013821,9.810341475,-0.33089,0.78414,0.525,0.7664,3386.1
86,70.35324648,45.61552268,33.29943013,-0.42696,-0.48772,0.76147,0.68954,2894.4
86,49.84411505,47.1465516,19.17196404,0.38895,0.29562,0.87254,0.54405,3457.2
86,91.3458127,12.98453415,16.41060771,0.33878,-0.57951,0.74121,1,2600.4
87,96.99817521,65.07451725,16.98730125,-0.58625,-0.68463,0.43313,0.74917,11206
87,48.05849799,48.74339261,19.36401574,0.61286,-0.19486,0.76579,0.61203,3329.1
87,95.79710427,71.63508683,10.29690234,0.49706,-0.72785,0.47241,1,3323.3
87,66.03657059,62.99410683,9.890363014,-0.57651,0.61931,-0.533,0.42502,5621.3
87,33.75872384,79.50860792,61.18880596,0.33602,-0.53188,0.7773,0.84029,7390.7
87,101.4075863,37.12845327,27.53698192,0.17915,0.34838,0.92008,1,1251.7
87,28.90208953,79.85262575,15.7097387,-0.84927,0.52639,0.040601,0.60221,5210.3
87,94.01120302,8.655892427,14.63671717,0.65842,-0.58821,-0.46956,0.41921,6260.6
88,96.38941323,64.85329883,17.01437396,0.017298,-0.63442,0.7728,0.20399,18438
88,70.41905859,90.89410234,16.2190197,-0.55096,0.82358,-0.13476,0.56768,9945.7
88,43.94509176,52.86562364,23.28342582,0.8156,0.035618,0.57752,0.8003,7081.9
88,48.26804972,48.07525016,19.27950701,0.63036,-0.060549,0.77394,0.59115,3475.9
88,69.74598023,70.76457215,9.103010904,-0.82931,-0.5248,0.19189,0.68334,2792.9
88,70.58957177,46.16849395,34.75477512,-0.88766,-0.032659,0.45933,0.62244,3105.3
88,59.42095816,50.18934442,14.63459324,-0.039947,-0.57497,0.8172,0.7557,2839.1
88,59.02967528,30.06128005,15.50060577,0.7778,-0.45791,0.43053,0.47536,3773.4
88,62.05718175,25.5606294,16.04708557,0.63575,-0.54874,0.54286,1,1988.7
89,96.19197691,65.42032996,17.07764333,-0.16578,0.73061,0.66236,0.41044,45039
89,68.01093378,51.7476704,20.03111118,-0.7416,-0.00090933,0.67085,0.70696,10180
89,54.63776418,49.91036092,14.14495116,0.62594,-0.14493,0.76629,0.56462,4892.3
90,96.06334415,65.52174043,17.15437426,0.021993,0.84539,0.5337,0.76919,53053
90,79.64920652,59.24072274,17.12954515,0.72219,-0.58316,-0.37197,0.5311,5304.7
90,66.99982051,70.39811837,26.17526961,-0.84046,0.36854,-0.39725,1,501.6
90,68.24127616,51.19462435,20.18008585,-0.70837,0.24545,0.66179,0.71573,6603.6
90,82.58083671,87.30734254,24.67759546,0.42499,-0.69834,0.57594,1,1059.2
90,58.10082714,81.07014972,15.62721929,0.66703,-0.72846,-0.15627,0.58225,6367.1
90,45.52592847,28.59696068,15.82208295,0.58629,-0.20889,0.7827,0.80958,4382.4
91,95.52488146,65.61342866,17.39608418,-0.016277,0.81918,0.57331,0.77808,59384
91,70.05410054,13.0623121,15.67107408,-0.84465,0.49845,-0.19523,0.73383,11069
91,78.47057152,45.34569305,32.63083895,0.41845,0.16159,0.89375,1,3191.3
92,95.95415588,65.63317229,17.18817775,-0.045353,0.81783,0.57367,0.80065,56449
92,46.46539629,14.86915357,16.12466907,-0.91892,-0.38742,0.074064,0.55761,12320
92,76.1372332,12.12448958,15.84152744,0.43812,-0.78619,0.43583,0.88225,7866
93,96.16954096,65.60250983,17.12625454,-0.0066446,0.84555,0.53386,0.77433,54887
93,74.94663236,40.11437845,38.31012459,0.22889,0.094959,0.96881,1,4423.2
93,51.39692179,15.923643,16.32440881,0.34659,-0.91705,0.19723,0.45726,6884.2
93,0.911004083,75.00047863,15.35882555,-0.6989,-0.6879,0.19578,1,1281.7
94,96.12167761,65.57977474,17.09948098,0.11499,-0.81673,-0.56545,0.40902,44869
94,53.88077539,40.00085257,26.01971372,0.013325,0.96545,0.26024,0.61667,6371.2
95,95.95714734,65.31024425,16.94930972,0.40728,-0.79015,0.45803,0.27306,36271
95,54.67396084,39.63753982,26.01447866,0.0050066,0.92705,0.37491,0.63616,6086.2
95,7.979822606,8.68879848,16.3217165,-0.78183,-0.15268,0.60451,1,6042.8
96,43.04451292,57.25170139,26.21610303,0.8167,-0.37897,0.43518,0.84539,7696
96,67.06413689,50.11858145,44.75671957,0.096652,-0.32303,0.94144,0.56886,9268.4
96,7.948412283,8.937089609,16.41751799,-0.7594,-0.16395,0.62963,1,6514.7
96,64.00940814,40.78925169,29.18228458,0.47636,-0.86213,-0.17267,1,2278.4
96,64.59259315,89.48362924,10.93812166,0.30612,-0.94213,0.13665,0.57116,8078.5
96,103.2458381,54.36030633,12.70906562,-0.85887,-0.26138,0.44048,0.98978,11404
97,56.06977579,64.13325456,18.65818089,0.69704,-0.3221,0.64062,0.86367,7291.4
97,41.7586341,55.13838491,44.13449601,0.72464,-0.24387,0.64454,0.79793,8427.9
97,60.97756405,38.01422439,27.19191708,0.67871,-0.55362,-0.48255,0.50065,2704.5
97,75.89791645,51.21207951,42.01055985,0.31162,-0.31976,0.89479,0.55115,6231.5
97,16.63710606,12.12299385,15.97339097,-0.90048,0.43411,-0.026168,1,3072.4
98,67.38272731,44.07611768,24.90644211,0.54575,-0.74264,-0.38813,0.66333,3221.7
98,64.05173729,48.29392584,13.15509221,0.18785,0.62605,0.75682,0.28615,6224.6
98,60.28115231,39.61360815,24.81400601,-0.35947,0.69487,0.62285,0.99882,1899.8
98,51.24957746,55.50543698,52.37147943,0.65279,0.16263,0.73988,0.23445,12134
99,60.70534125,26.88285445,16.39406494,0.5378,-0.71128,0.4526,0.69383,10794
99,57.31168015,43.05917107,19.85341849,-0.044246,0.80528,0.59124,0.70209,2610.4
99,41.96205334,68.05430995,44.12701737,-0.76737,0.63162,-0.11047,0.42456,9968.3
99,79.80625813,100.2035239,15.42795818,-0.26703,0.87279,0.40857,0.57805,9309.9
100,57.93704474,65.77661277,21.73384986,0.38899,-0.70333,0.595,0.98305,9959
100,61.23602615,44.05607491,19.35264819,-0.31002,0.68814,0.65601,0.57207,5366.8
100,85.78618544,95.24069282,15.89060233,0.064679,-0.77552,0.62801,0.76832,7738.8
101,45.01259404,42.95476913,27.13388276,0.3028,-0.42869,0.8512,0.62442,3230.6
101,40.40724232,50.70487757,14.7292131,0.87726,-0.22842,0.42219,0.41871,6184.1
101,43.25600909,53.22310304,25.67868735,0.9223,-0.17899,0.34251,0.80033,5340.3
101,39.42215475,54.37825508,17.87277323,0.79214,-0.45586,0.40583,1,2482.4
101,58.16050675,66.42695604,22.72058274,0.37909,-0.73006,0.5686,0.95029,5871
101,57.28969293,40.03256204,20.90072842,-0.56232,-0.46727,0.68224,0.93301,987.51
102,32.06705356,59.5231165,15.86801681,-0.44736,0.87298,-0.19438,0.68568,5914.5
102,39.85023259,52.81402097,15.61440089,0.58142,-0.65767,0.47897,0.56148,9275.8
102,43.00637181,51.17004951,28.65653559,0.84842,0.0037254,0.52931,0.57792,7353.3
102,41.17440208,52.05680781,21.20137009,-0.84468,0.43565,-0.31101,0.85366,2041
102,54.82517911,39.83826675,26.19381665,-0.13506,-0.96307,-0.23293,0.70322,3002.7
102,-3.000329061,96.00052351,10.47010784,0.37615,0.92219,-0.089873,1,526.78
103,46.3247977,49.45416336,21.56273838,0.73243,-0.037047,0.67983,0.67229,4478.2
104,46.65550354,50.06718818,20.77000165,0.66541,0.201,0.7189,0.76235,4187.3
104,57.62443723,52.78754655,14.2914878,0.60123,-0.39206,0.69628,1,2089.6
104,2.740281496,101.2894237,12.10150022,0.018961,-0.99918,-0.03572,1,3532.3
104,2.652033445,101.4674155,17.00270727,0.48476,-0.64243,0.59354,0.90528,19416
104,8.93409815,-0.550323825,14.24763301,0.70035,-0.19908,0.68548,1,3027.6
105,57.64612531,63.26528262,16.84296334,0.63503,-0.29063,0.71573,0.53789,10224
105,17.98176706,2.153955457,15.67400571,-0.9205,-0.38896,-0.037281,0.47964,5241.1
105,5.797552986,102.3379302,13.42372526,0.41036,-0.82371,0.3913,1,32647
106,57.97129695,63.63188597,16.97458755,0.59249,-0.61237,0.52341,0.35967,9520.8
106,11.22406031,45.51830025,16.25231464,-0.97023,-0.18467,0.15667,0.48097,4310.4
106,72.27376341,50.88792946,39.63683683,-0.74088,-0.11806,0.66118,1,1209.6
106,3.615283366,10.7199994,12.28173564,-0.97163,-0.094276,0.21691,1,2826.8
106,87.28640232,23.89588226,16.63356118,0.43818,0.89869,0.018787,0.60913,3577.1
107,87.24751335,23.72536907,16.72749301,0.42157,0.90524,0.05307,0.76706,6088.7
107,65.70018098,48.31725922,43.63641803,0.47857,-0.57404,0.66441,0.83867,8500.8
107,66.05900654,68.21734448,32.20754745,-0.59347,-0.80351,0.046484,0.74831,4094.3
107,78.74578578,59.84679241,44.12402591,-0.79269,0.18927,0.5795,0.76412,3509.1
107,24.3969517,69.80730514,10.68309975,0.94776,-0.2867,-0.13987,0.46063,4475.9
108,86.7763585,23.49951389,16.44939199,-0.382,-0.92416,-0.0020486,0.49444,6862.3
108,42.81611499,43.33303917,29.50850322,0.66735,-0.41382,0.61919,0.70065,3911.1
108,66.55708452,72.5504734,9.867927068,0.71984,-0.34646,0.6015,0.80676,2191.3
109,67.07610273,82.20092137,15.55645632,-0.95904,0.26533,-0.099257,0.49451,9390.2
109,54.56432386,69.19405597,15.58979613,-0.94342,0.32767,-0.050967,0.68157,10242
109,58.66082834,69.00708976,35.90648698,0.19917,0.89099,0.408,0.73391,7334.8
109,69.62781758,48.0445877,23.17274182,-0.82428,0.40239,0.3983,0.77623,5941.1
109,74.03573298,63.62336031,50.99540811,-0.14552,-0.57903,0.80221,0.42108,7165.4
109,10.35354563,26.21725474,16.4258492,-0.52664,0.82573,0.20202,0.50173,5873.9
110,72.89897842,40.58059739,17.2880925,0.35498,-0.82465,0.44039,0.82066,4811.6
110,52.8265851,61.09153866,50.62297142,-0.31467,-0.8862,-0.34005,0.31818,5663.3
111,64.05966466,62.04805779,19.93089729,-0.32541,-0.70081,0.6348,0.77966,3271.2
111,48.51424683,69.27183391,42.50564638,0.47378,-0.86413,-0.16971,0.5791,9544.9
112,65.1849021,40.30298996,32.3257101,-0.58628,0.80888,0.044642,0.74972,8765.4
112,9.596706403,38.88533736,14.34125073,-0.67843,0.71416,-0.17234,0.55634,7652.7
112,89.10969682,79.19300896,15.36546659,0.47341,-0.60951,0.63591,0.47437,4920
113,55.69240319,60.18108799,17.89401259,0.45027,-0.51291,0.73087,0.95926,6320.1
113,66.60943506,45.13075669,22.29056045,-0.58404,0.54849,0.59837,0.70499,2963.4
114,53.34335971,31.66320655,16.23367785,0.2764,-0.60439,0.74721,0.69811,4243
115,42.07079289,56.811209,29.63878128,-0.88667,0.32874,-0.32519,0.88576,4707.6
116,72.90196988,51.07300507,25.27932752,0.4912,-0.81212,0.31494,0.52245,5779
116,47.2527484,67.49041985,26.60499275,0.472,-0.54745,0.69102,1,4297.4
116,60.96021359,66.91605965,37.37230208,-0.051455,-0.97138,-0.23189,0.81411,8600.5
116,72.38145594,54.30436603,25.96018368,-0.5883,-0.39429,0.706,0.55248,1924.5
116,40.2380753,20.73390969,16.31202417,-0.13933,0.98989,0.026593,0.8083,5980.1
117,72.62675561,51.94760459,25.54496911,-0.66132,0.74764,0.060686,0.33469,10386
117,58.25728046,39.38341535,25.97469225,-0.052367,0.93791,0.3429,0.69936,7273.1
118,72.77932004,51.86340996,24.82552313,-0.85516,0.51323,0.072832,0.31915,6640.4
118,70.62546929,47.65150994,37.57871278,0.88196,0.28054,-0.37875,0.90335,3450.6
118,7.231957761,97.07894461,15.80307223,-0.71379,0.69993,-0.024526,0.87096,8537.2
119,72.7419268,52.30693869,25.15892128,-0.54333,0.82105,-0.17514,0.43117,7329.1
119,72.42184064,46.28516087,28.38177005,-0.52555,0.19627,0.82781,0.88728,1392
119,69.62033893,64.93361952,33.70178141,0.47697,0.84337,0.24745,0.87636,2178.8
119,64.57030677,47.69623226,17.18952391,-0.60878,0.39047,0.69059,0.25963,3612
120,71.8250445,41.77239481,16.3637465,-0.38151,0.92245,-0.059547,0.49254,2479.6
120,55.69315105,69.93294644,45.51206306,0.046606,0.93636,0.34793,0.82092,9447.7
120,15.46894117,33.87389503,16.2126778,-0.98848,-0.022336,0.14968,1,3393.9
120,70.19619486,28.15422469,15.65892876,-0.75348,0.5864,-0.29732,0.2677,5719.7
120,67.69533482,56.71967034,53.8462689,-0.50355,-0.72273,-0.4734,0.51747,5328.8
121,51.81087994,29.18777391,14.9309287,0.45078,-0.49033,0.7459,0.54766,5779.7
121,29.16533796,13.05184199,26.26680826,0.70563,-0.47948,-0.52172,1,1154.1
121,24.13519901,55.30022286,56.40396668,-0.94335,-0.32972,0.037053,0.77863,4209.8
121,105.0003291,80.20561796,10.47010784,-0.084243,0.84962,-0.52063,1,594.19
122,53.77981363,18.26745143,16.22767997,0.18124,-0.89329,0.41131,0.39854,4126.5
122,77.31287674,34.85060652,17.41956714,0.2248,-0.87817,0.42224,1,7657.2
122,51.92639514,29.50337287,16.46319757,0.12964,-0.22801,0.96499,1,1564.8
122,62.81252524,7.936446445,13.70160193,-0.75916,0.47906,0.44065,0.52425,6903.8
122,33.55081742,58.33311396,57.45247319,0.080305,-0.48323,0.8718,0.85832,5834.1
122,3.130666946,49.5684072,15.28903481,0.80681,-0.55689,-0.19729,1,6851.9
122,90.65328986,79.76138624,15.88617497,0.0099077,-0.5448,0.83851,0.80697,1693.4
123,5.407167537,29.14439774,15.645886,-0.68428,0.63811,-0.35295,0.54087,8177.6
123,15.02022227,32.59654187,13.94595929,0.22669,0.94588,0.23221,0.59035,3958.1
123,57.32559044,18.34522937,15.15935504,0.13416,-0.76937,0.62455,0.77673,5258.7
123,26.97558969,20.2762164,13.45214413,-0.92341,-0.33998,0.17815,0.93983,3500.5
124,34.95979479,14.98582048,14.6923284,-0.98632,0.10029,-0.13083,0.32783,8615.9
124,27.00251283,17.09031216,16.25491721,-0.99884,-0.030413,-0.037314,1,98069
124,48.12146821,19.15741059,11.30008825,0.17425,-0.67991,0.71229,0.61325,4843.6
125,26.81704234,18.10890408,16.31790239,-0.28987,0.95224,0.095979,0.94225,21328
125,40.97382473,61.00029915,36.68426642,-0.92321,0.36822,-0.10995,0.52098,10346
125,43.22938511,15.24458172,16.588091,-0.86155,0.48578,0.14749,0.61256,5527.5
125,33.6405612,25.09844893,12.82528381,-0.4705,-0.81034,0.34926,1,3831.7
125,50.04216462,11.69072797,9.747371255,0.078578,0.99567,-0.049758,0.65829,8256.2
125,58.78916194,37.9837115,34.81759576,-0.3645,0.85494,-0.36909,0.33877,4919.5
125,16.87193562,79.1900175,9.417862004,0.69332,-0.70896,0.12915,0.40291,10711
126,26.7796491,17.99373289,16.16786574,-0.24173,0.96486,0.10301,1,11580
126,57.48024889,37.16135932,46.36762044,-0.57977,-0.22329,0.78359,0.39908,7504.1
126,70.33230627,13.5813303,15.98891664,-0.27986,0.95709,-0.075245,0.8826,3696.8
126,28.53713149,-3.000329061,9.335297725,-0.96346,-0.21817,0.15539,1,5731
126,-0.750751604,16.44864412,8.531791735,-0.89438,-0.061168,0.44311,1,5495.3
126,3.093273704,103.9697713,8.226513305,-0.87791,-0.41038,-0.24669,0.58647,18747
126,38.01018592,66.53016139,11.78799527,-0.27527,-0.96062,-0.037739,0.63082,2606.5
127,58.13403234,40.01984833,34.88939079,0.31415,-0.92456,0.21563,0.59375,9098.9
127,48.18249398,42.2942549,25.57757602,0.40206,0.78799,0.46628,0.47272,4228.2
128,62.75568751,55.44635565,15.39883632,0.65446,-0.45018,0.60748,1,4552.6
128,49.4954455,30.14803237,17.13433148,0.64915,-0.18249,0.73844,1,4711.1
128,59.15097896,67.98700211,27.30095577,0.026187,-0.6904,0.72296,0.88677,60116
128,35.01812824,94.99389742,15.44855438,0.38218,-0.81858,0.4288,0.90988,7866.4
129,69.70260407,49.15382084,23.33622508,0.84382,-0.33272,-0.42103,1,3903.2
129,59.95882256,39.83871547,44.87189075,-0.69331,0.45338,0.56015,0.61912,2714.8
129,52.38057346,30.62517014,15.7735914,0.41802,-0.40202,0.81464,0.89189,5635.5
129,56.88285445,55.29065019,15.11342118,-0.37289,0.75233,-0.54311,0.48525,5362.2
129,22.23711803,51.52972763,16.43434495,-0.0059954,0.96916,0.24635,0.9196,5268.4
129,25.88968994,89.38042389,16.18270338,-0.67998,0.68847,0.25225,0.69783,4088.1
130,26.62259748,89.27123562,15.80531582,0.64512,-0.74984,-0.14685,0.86517,26121
130,72.33060113,53.1580388,28.51937718,-0.80905,-0.43512,0.3951,0.65363,7184.2
130,68.91435452,43.86731382,32.33169302,-0.6319,0.72588,0.27167,0.54828,8321.7
130,51.96636104,46.03821589,19.32527634,0.35948,0.43862,0.82364,0.74346,2767.6
131,26.37879354,89.40435556,15.70293313,0.66699,-0.72836,-0.15688,0.87668,24076
131,55.77825807,55.951314,14.63022571,0.49472,-0.18802,0.84847,0.64275,2855.5
131,55.94847211,63.75393751,17.2565326,0.55753,-0.50516,0.65876,0.7604,2823.2
132,55.00002991,28.00016453,17.20089145,-0.026156,-0.076905,0.9967,1,510.83
132,58.49016558,54.4484048,15.44919754,0.55153,-0.1992,-0.81002,0.85918,1455.6
133,65.18355595,47.50268483,15.91760025,0.81746,-0.47794,0.32145,0.62069,6156.4
133,63.03508982,43.7418221,12.97500636,0.69357,0.15429,0.70368,1,2166.5
133,48.31561392,13.49009079,15.87181597,0.2312,0.968,0.09762,0.66512,4550.2
134,16.14800245,19.09758141,16.18147688,-0.9957,-0.023383,0.089601,0.948,1999.8
134,52.1479875,27.1775132,17.20089145,0.047369,-0.10539,0.9933,1,742.67
135,46.01159191,64.42746459,27.4606997,-0.65616,0.69753,-0.28792,1,11519
135,48.08287838,85.98362176,14.45410353,-0.51889,0.84283,-0.1428,0.57715,8943.6
135,45.2131714,71.10858998,35.86161509,-0.79228,0.46525,-0.39475,0.6462,6417.9
135,65.43528725,42.99994017,33.65391806,-0.35232,-0.19411,0.91553,1,1141.4
135,3.5464798,34.52603318,16.06229714,-0.92889,0.18247,-0.32228,1,4337.1
136,5.182808083,36.58296065,15.87159161,-0.96883,0.13636,-0.2068,0.97108,10954
136,58.84285864,39.2326458,30.25412447,0.29378,-0.95372,-0.064088,0.74773,4761.7
